assessmentId,internalTaxonId,scientificName,code,name,international,national,other,subsistence
93061319,22685162,Cyanoramphus unicolor,13,"Pets/display animals, horticulture",,true,,true
93061882,22685182,Cyanoramphus zealandicus,1,Food - human,,true,,true
93062058,22685185,Eunymphicus cornutus,13,"Pets/display animals, horticulture",true,,,
93065531,22685258,Mascarinus mascarin,13,"Pets/display animals, horticulture",true,,,
93065531,22685258,Mascarinus mascarin,1,Food - human,,true,,true
93069915,22685360,Agapornis nigrigenis,13,"Pets/display animals, horticulture",,true,,true
93069915,22685360,Agapornis nigrigenis,1,Food - human,,true,,true
93074132,22685448,Psittacula eques,13,"Pets/display animals, horticulture",true,,,
93074132,22685448,Psittacula eques,1,Food - human,,true,,true
93077457,22685516,Anodorhynchus hyacinthinus,13,"Pets/display animals, horticulture",true,,,
93077457,22685516,Anodorhynchus hyacinthinus,1,Food - human,,true,,true
93077457,22685516,Anodorhynchus hyacinthinus,12,"Handicrafts, jewellery, etc.",,true,,true
93078084,22685527,Anodorhynchus glaucus,15,Sport hunting/specimen collecting,,true,,true
93078084,22685527,Anodorhynchus glaucus,1,Food - human,,true,,true
93078084,22685527,Anodorhynchus glaucus,13,"Pets/display animals, horticulture",,true,,true
93079238,22685548,Ara militaris,13,"Pets/display animals, horticulture",true,true,,true
93079606,22685553,Ara ambiguus,1,Food - human,,true,,true
93079606,22685553,Ara ambiguus,13,"Pets/display animals, horticulture",,true,,true
93083306,22685690,Psittacara euops,13,"Pets/display animals, horticulture",true,true,,
93083622,22685695,Psittacara chloropterus,13,"Pets/display animals, horticulture",true,,,
93085777,22685755,Leptosittaca branickii,13,"Pets/display animals, horticulture",,true,,true
93086137,22685760,Ognorhynchus icterotis,13,"Pets/display animals, horticulture",true,,,
93086137,22685760,Ognorhynchus icterotis,1,Food - human,,true,,true
93087087,22685776,Conuropsis carolinensis,13,"Pets/display animals, horticulture",,true,,true
93087087,22685776,Conuropsis carolinensis,1,Food - human,,true,,true
93087500,22685783,Pyrrhura cruentata,13,"Pets/display animals, horticulture",,true,,true
93088273,22685797,Pyrrhura lepida,13,"Pets/display animals, horticulture",true,,,
93088518,22685812,Pyrrhura perlata,13,"Pets/display animals, horticulture",true,,,
93089958,22685860,Pyrrhura albipectus,13,"Pets/display animals, horticulture",true,,,
93090241,22685867,Pyrrhura calliptera,13,"Pets/display animals, horticulture",,true,,true
93092239,22685919,Bolborhynchus ferrugineifrons,13,"Pets/display animals, horticulture",,true,,true
93093666,22685952,Forpus xanthops,13,"Pets/display animals, horticulture",,true,,true
93094507,22685966,Brotogeris pyrrhoptera,13,"Pets/display animals, horticulture",,true,,true
93097352,22686037,Touit melanonotus,13,"Pets/display animals, horticulture",true,,,
93097618,22686054,Touit surdus,13,"Pets/display animals, horticulture",,true,,true
93097913,22686066,Touit stictopterus,13,"Pets/display animals, horticulture",true,,,
93099817,22686145,Pyrilia vulturina,13,"Pets/display animals, horticulture",,true,,true
93100213,22686158,Hapalopsittaca amazonina,13,"Pets/display animals, horticulture",,true,,true
93102664,22686209,Amazona collaria,13,"Pets/display animals, horticulture",,true,,true
93102664,22686209,Amazona collaria,1,Food - human,,true,,true
93103000,22686215,Amazona ventralis,1,Food - human,,true,,true
93103000,22686215,Amazona ventralis,13,"Pets/display animals, horticulture",true,,,
93103793,22686231,Amazona agilis,1,Food - human,,true,,true
93103793,22686231,Amazona agilis,13,"Pets/display animals, horticulture",true,,,
93104452,22686246,Amazona tucumana,1,Food - human,,true,,true
93104452,22686246,Amazona tucumana,13,"Pets/display animals, horticulture",true,,,
93104759,22686251,Amazona pretrei,1,Food - human,,true,,true
93104759,22686251,Amazona pretrei,13,"Pets/display animals, horticulture",,true,,true
93109549,22686387,Amazona versicolor,1,Food - human,,true,,true
93109549,22686387,Amazona versicolor,13,"Pets/display animals, horticulture",true,,,
93109808,22686395,Amazona arausiaca,1,Food - human,,true,,true
93109808,22686395,Amazona arausiaca,13,"Pets/display animals, horticulture",true,,,
93110079,22686403,Amazona guildingii,13,"Pets/display animals, horticulture",true,,,
93110079,22686403,Amazona guildingii,1,Food - human,,true,,true
93110415,22686411,Amazona imperialis,1,Food - human,,true,,true
93110415,22686411,Amazona imperialis,13,"Pets/display animals, horticulture",true,,,
93138716,22687086,Campylopterus phainopeplus,13,"Pets/display animals, horticulture",true,,,
93144200,22687187,Lophornis gouldii,13,"Pets/display animals, horticulture",true,,,
93156708,22687529,Amazilia luciae,13,"Pets/display animals, horticulture",true,,,
93157823,22687562,Amazilia boucardi,13,"Pets/display animals, horticulture",true,,,
93164848,22687703,Phlogophilus hemileucurus,13,"Pets/display animals, horticulture",true,,,
93170712,22687813,Coeligena prunellei,13,"Pets/display animals, horticulture",true,,,
93174046,22687901,Heliangelus regalis,13,"Pets/display animals, horticulture",true,,,
93174549,22687909,Eriocnemis nigrivestis,13,"Pets/display animals, horticulture",true,,,
93178854,22687993,Metallura baroni,13,"Pets/display animals, horticulture",true,,,
93180290,22688018,Metallura iracunda,13,"Pets/display animals, horticulture",true,,,
93183168,22688130,Loddigesia mirabilis,3,Medicine - human & veterinary,,true,,true
93189584,22688257,Chaetocercus bombus,13,"Pets/display animals, horticulture",true,,,
93190225,22688279,Chaetocercus berlepschi,13,"Pets/display animals, horticulture",true,,,
93191753,22688308,Selasphorus ardens,13,"Pets/display animals, horticulture",true,,,
93194370,22688359,Tauraco ruspolii,1,Food - human,,true,,true
93198777,22688493,Tyto soumagnei,13,"Pets/display animals, horticulture",true,,,
93201000,22688565,Otus ireneae,13,"Pets/display animals, horticulture",true,,,
93209061,22688807,Megascops barbarus,13,"Pets/display animals, horticulture",true,,,
93213848,22689002,Bubo philippensis,1,Food - human,,true,,true
93213848,22689002,Bubo philippensis,15,Sport hunting/specimen collecting,,true,,true
93214159,22689007,Bubo blakistoni,1,Food - human,,true,,true
93214159,22689007,Bubo blakistoni,13,"Pets/display animals, horticulture",true,,,
93215477,22689038,Scotopelia ussheri,13,"Pets/display animals, horticulture",,true,,true
93215477,22689038,Scotopelia ussheri,1,Food - human,,true,,true
93230899,22689452,Ninox natalis,13,"Pets/display animals, horticulture",true,,,
93236256,22689539,Nesasio solomonensis,13,"Pets/display animals, horticulture",true,,,
93259513,22690059,Raphus cucullatus,1,Food - human,,true,,true
93259685,22690062,Pezophaps solitaria,1,Food - human,,true,,true
93263874,22690178,Columba torringtoniae,1,Food - human,,true,,true
93264540,22690195,Columba argentina,1,Food - human,,true,,true
93268200,22690281,Patagioenas caribaea,13,"Pets/display animals, horticulture",true,,,
93268200,22690281,Patagioenas caribaea,15,Sport hunting/specimen collecting,,true,,true
93268200,22690281,Patagioenas caribaea,1,Food - human,,true,,true
93269030,22690302,Patagioenas oenops,1,Food - human,,true,,true
93269030,22690302,Patagioenas oenops,13,"Pets/display animals, horticulture",true,,,
93269904,22690328,Patagioenas subvinacea,1,Food - human,,true,,true
93283582,22690689,Geophaps smithii,1,Food - human,,,,
93283582,22690689,Geophaps smithii,13,"Pets/display animals, horticulture",,,,
93285636,22690733,Ectopistes migratorius,1,Food - human,,true,,true
93286172,22690740,Zenaida graysoni,1,Food - human,,true,,true
93286172,22690740,Zenaida graysoni,13,"Pets/display animals, horticulture",true,,,
93292323,22690868,Leptotila battyi,1,Food - human,,true,,true
93293759,22690895,Leptotila ochraceiventris,1,Food - human,,true,,true
93297219,22690970,Starnoenas cyanocephala,1,Food - human,,true,,true
93298783,22690991,Gallicolumba crinigera,13,"Pets/display animals, horticulture",true,,,
93298783,22690991,Gallicolumba crinigera,1,Food - human,,true,,true
93299100,22691005,Gallicolumba menagei,13,"Pets/display animals, horticulture",,true,,true
93299100,22691005,Gallicolumba menagei,1,Food - human,,true,,true
93299100,22691005,Gallicolumba menagei,15,Sport hunting/specimen collecting,,true,,true
93299930,22691024,Alopecoenas kubaryi,1,Food - human,,true,,true
93300863,22691042,Alopecoenas stairi,1,Food - human,,true,,true
93301654,22691056,Alopecoenas salamonis,1,Food - human,,true,,true
93302373,22691076,Alopecoenas hoedtii,1,Food - human,,true,,true
93303023,22691121,Phapitreron cinereiceps,15,Sport hunting/specimen collecting,,true,,true
93303023,22691121,Phapitreron cinereiceps,1,Food - human,,true,,true
93304777,22691170,Treron floris,13,"Pets/display animals, horticulture",,true,,true
93304777,22691170,Treron floris,1,Food - human,,true,,true
93305310,22691186,Treron psittaceus,1,Food - human,,true,,true
93305641,22691198,Treron capellei,1,Food - human,,true,,true
93308578,22691307,Ptilinopus dohertyi,1,Food - human,,true,,true
93309047,22691317,Ramphiculus marchei,13,"Pets/display animals, horticulture",true,,,
93309047,22691317,Ramphiculus marchei,15,Sport hunting/specimen collecting,,true,,true
93309047,22691317,Ramphiculus marchei,1,Food - human,,true,,true
93312366,22691435,Ptilinopus roseicapilla,1,Food - human,,true,,true
93312366,22691435,Ptilinopus roseicapilla,13,"Pets/display animals, horticulture",true,,,
93316693,22691568,Ptilinopus arcanus,1,Food - human,,true,,true
93318208,22691601,Alectroenas nitidissimus,1,Food - human,,true,,true
93318964,22691622,Ducula mindorensis,1,Food - human,,true,,true
93318964,22691622,Ducula mindorensis,13,"Pets/display animals, horticulture",true,,,
93320826,22691674,Ducula galeata,1,Food - human,,true,,true
93322157,22691710,Ducula pickeringii,1,Food - human,,true,,true
93322157,22691710,Ducula pickeringii,13,"Pets/display animals, horticulture",,true,,true
93323233,22691744,Ducula brenchleyi,1,Food - human,,true,,true
93323539,22691749,Ducula bakeri,1,Food - human,,true,,true
93331501,22691975,Afrotis afra,13,"Pets/display animals, horticulture",true,,,
93334339,22692039,Balearica pavonina,13,"Pets/display animals, horticulture",true,true,,
93334339,22692039,Balearica pavonina,1,Food - human,,true,,true
93334893,22692046,Balearica regulorum,13,"Pets/display animals, horticulture",true,,,
93334893,22692046,Balearica regulorum,1,Food - human,,true,,true
93335364,22692064,Antigone antigone,1,Food - human,,true,,true
93335364,22692064,Antigone antigone,13,"Pets/display animals, horticulture",,true,,true
93337861,22692151,Grus monacha,13,"Pets/display animals, horticulture",true,,,
93337861,22692151,Grus monacha,1,Food - human,,true,,true
93339099,22692167,Grus japonensis,13,"Pets/display animals, horticulture",true,,,
93340327,22692181,Heliopais personatus,1,Food - human,,true,,true
93341677,22692211,Rhynochetos jubatus,13,"Pets/display animals, horticulture",true,,,
93341677,22692211,Rhynochetos jubatus,1,Food - human,,true,,true
93345348,22692270,Coturnicops exquisitus,1,Food - human,,true,,true
93352096,22692395,Hypotaenidia sylvestris,1,Food - human,,,,
93353974,22692441,Hypotaenidia owstoni,13,"Pets/display animals, horticulture",true,,,
93354203,22692447,Hypotaenidia wakensis,1,Food - human,,true,,true
93355035,22692476,Rallus wetmorei,1,Food - human,,true,,true
93355621,22692482,Rallus semiplumbeus,1,Food - human,,true,,true
93358553,22692552,Aramidopsis plateni,1,Food - human,,true,,true
93363104,22692654,Zapornia olivieri,1,Food - human,,true,,true
93364994,22692693,Zapornia sandwichensis,1,Food - human,,true,,true
93369321,22692781,Habroptila wallacii,12,"Handicrafts, jewellery, etc.",,,,true
93370193,22692801,Porphyrio albus,1,Food - human,,true,,true
93370351,22692808,Porphyrio hochstetteri,1,Food - human,,true,,true
93374177,22692920,Fulica alai,15,Sport hunting/specimen collecting,,true,,true
93376450,22692971,Monias benschi,1,Food - human,,true,,true
93381144,22693056,Scolopax mira,1,Food - human,,true,,true
93381144,22693056,Scolopax mira,15,Sport hunting/specimen collecting,,true,,true
93384009,22693107,Gallinago macrodactyla,1,Food - human,,true,,true
93391729,22693225,Tringa guttifer,1,Food - human,,true,,true
93422870,22693780,Charadrius thoracicus,15,Sport hunting/specimen collecting,,true,,true
93422870,22693780,Charadrius thoracicus,1,Food - human,,true,,true
93423145,22693785,Charadrius sanctaehelenae,15,Sport hunting/specimen collecting,,true,,true
93429190,22693883,Thinornis cucullatus,13,"Pets/display animals, horticulture",true,,,
93472944,22694856,Pinguinus impennis,11,Other household goods,,true,,true
93472944,22694856,Pinguinus impennis,7,Fuels,,true,,true
93472944,22694856,Pinguinus impennis,1,Food - human,,true,,true
93489798,22695105,Haliaeetus sanfordi,15,Sport hunting/specimen collecting,,true,,true
93489798,22695105,Haliaeetus sanfordi,1,Food - human,,true,,true
93489798,22695105,Haliaeetus sanfordi,13,"Pets/display animals, horticulture",true,true,,
93492859,22695147,Haliaeetus pelagicus,13,"Pets/display animals, horticulture",,true,,true
93503165,22695336,Eutriorchis astur,13,"Pets/display animals, horticulture",true,,,
93505217,22695368,Circus macrosceles,1,Food - human,,true,,true
93505217,22695368,Circus macrosceles,13,"Pets/display animals, horticulture",true,,,
93512023,22695494,Accipiter butleri,13,"Pets/display animals, horticulture",true,,,
93515433,22695553,Accipiter imitator,13,"Pets/display animals, horticulture",true,,,
93515924,22695561,Accipiter princeps,13,"Pets/display animals, horticulture",true,,,
93526342,22695732,Cryptoleucopteryx plumbea,13,"Pets/display animals, horticulture",true,,,
93527446,22695763,Buteogallus lacernulatus,13,"Pets/display animals, horticulture",true,,,
93528212,22695789,Pseudastur occidentalis,13,"Pets/display animals, horticulture",true,,,
93530845,22695855,Buteogallus coronatus,15,Sport hunting/specimen collecting,,true,,true
93530845,22695855,Buteogallus coronatus,13,"Pets/display animals, horticulture",true,,,
93533926,22695909,Buteo galapagoensis,13,"Pets/display animals, horticulture",true,,,
93538251,22696007,Harpyopsis novaeguineae,12,"Handicrafts, jewellery, etc.",,true,,true
93549951,22696221,Sagittarius serpentarius,13,"Pets/display animals, horticulture",true,,,
93553190,22696275,Micrastur plumbeus,13,"Pets/display animals, horticulture",true,,,
93557909,22696373,Falco punctatus,13,"Pets/display animals, horticulture",true,,,
93558237,22696380,Falco araeus,13,"Pets/display animals, horticulture",true,,,
93566768,22696479,Falco hypoleucos,13,"Pets/display animals, horticulture",true,,,
93566768,22696479,Falco hypoleucos,15,Sport hunting/specimen collecting,,true,,true
93569578,22696523,Falco fasciinucha,13,"Pets/display animals, horticulture",true,,,
93570147,22696533,Rollandia microptera,1,Food - human,,true,,true
93570744,22696558,Tachybaptus rufolavatus,1,Food - human,,true,,true
93574182,22696615,Podiceps andinus,1,Food - human,,true,,true
93584099,22696750,Phalacrocorax perspicillatus,13,"Pets/display animals, horticulture",true,,,
93584099,22696750,Phalacrocorax perspicillatus,1,Food - human,,true,,true
93593178,22696922,Egretta vinaceigula,13,"Pets/display animals, horticulture",true,,,
93596047,22696977,Egretta eulophotes,12,"Handicrafts, jewellery, etc.",,true,,true
93596047,22696977,Egretta eulophotes,13,"Pets/display animals, horticulture",true,,,
93596047,22696977,Egretta eulophotes,1,Food - human,,true,,true
93598644,22697012,Ardea humbloti,1,Food - human,,true,,true
93601278,22697143,Ardeola idae,1,Food - human,,true,,true
93604011,22697237,Gorsachius goisagi,13,"Pets/display animals, horticulture",true,,,
93604011,22697237,Gorsachius goisagi,1,Food - human,,true,,true
93604011,22697237,Gorsachius goisagi,12,"Handicrafts, jewellery, etc.",,true,,true
93610014,22697353,Botaurus poiciloptilus,17,Other (free text),,true,,true
93610014,22697353,Botaurus poiciloptilus,15,Sport hunting/specimen collecting,,true,,true
93611749,22697387,Phoenicoparrus andinus,1,Food - human,,true,,true
93611749,22697387,Phoenicoparrus andinus,13,"Pets/display animals, horticulture",true,,,
93617026,22697496,Geronticus calvus,13,"Pets/display animals, horticulture",true,,,
93617026,22697496,Geronticus calvus,1,Food - human,,true,,true
93627701,22697651,Mycteria cinerea,1,Food - human,,true,,true
93627701,22697651,Mycteria cinerea,13,"Pets/display animals, horticulture",,true,,true
93633471,22697721,Leptoptilos dubius,13,"Pets/display animals, horticulture",,true,,true
93633471,22697721,Leptoptilos dubius,1,Food - human,,true,,true
93690852,22698580,Xenicus longipes,13,"Pets/display animals, horticulture",true,,,
93692255,22698611,Hydrornis schneideri,1,Food - human,,true,,true
93696083,22698667,Erythropitta venusta,1,Food - human,,true,,true
93696083,22698667,Erythropitta venusta,13,"Pets/display animals, horticulture",true,,,
93722423,22699268,Elaenia ridleyana,15,Sport hunting/specimen collecting,,true,,true
93801353,22700874,Cotinga ridgwayi,13,"Pets/display animals, horticulture",true,,,
93805184,22700933,Cephalopterus glabricollis,13,"Pets/display animals, horticulture",true,,,
93805498,22700936,Cephalopterus penduliger,1,Food - human,,true,,true
93805498,22700936,Cephalopterus penduliger,13,"Pets/display animals, horticulture",true,,,
93807001,22700968,Procnias nudicollis,13,"Pets/display animals, horticulture",true,,,
93968828,22704441,Manorina melanotis,13,"Pets/display animals, horticulture",true,,,
93992403,22704950,Chloropsis sonnerati,13,"Pets/display animals, horticulture",true,,,
93992403,22704950,Chloropsis sonnerati,1,Food - human,,true,,true
94034884,22705771,Garrulus lidthi,13,"Pets/display animals, horticulture",true,,,
94036491,103719392,Urocissa whiteheadi,13,"Pets/display animals, horticulture",true,,,
94046195,22706013,Corvus leucognaphalus,1,Food - human,,true,,true
94050963,22706104,Macgregoria pulchra,1,Food - human,,true,,true
94050963,22706104,Macgregoria pulchra,15,Sport hunting/specimen collecting,,true,,true
94058564,22706257,Paradisaea decora,13,"Pets/display animals, horticulture",true,,,
94059137,22706266,Paradisornis rudolphi,13,"Pets/display animals, horticulture",true,,,
94059137,22706266,Paradisornis rudolphi,1,Food - human,,true,,true
94059137,22706266,Paradisornis rudolphi,12,"Handicrafts, jewellery, etc.",true,true,,true
94077305,22706569,Lalage newtoni,1,Food - human,,true,,true
94099076,22706957,Dicrurus waldenii,13,"Pets/display animals, horticulture",true,,,
94149784,22708119,Picathartes oreas,13,"Pets/display animals, horticulture",true,,,
94165878,22708579,Myadestes obscurus,13,"Pets/display animals, horticulture",true,,,
94176865,22708790,Turdus feae,13,"Pets/display animals, horticulture",,true,,true
94193481,103761460,Cyornis brunneatus,1,Food - human,,true,,true
94193481,103761460,Cyornis brunneatus,13,"Pets/display animals, horticulture",,true,,true
94218667,22709667,Sheppardia lowei,13,"Pets/display animals, horticulture",true,,,
94233784,22710101,Phoenicurus bicolor,13,"Pets/display animals, horticulture",true,,,
94237452,22710153,Cochoa azurea,13,"Pets/display animals, horticulture",,true,,true
94247819,22710490,Aplonis pelzelni,13,"Pets/display animals, horticulture",true,,,
94247819,22710490,Aplonis pelzelni,1,Food - human,,true,,true
94260560,22710787,Poeoptera femoralis,13,"Pets/display animals, horticulture",true,,,
94263620,22710844,Sturnornis albofrontatus,13,"Pets/display animals, horticulture",true,,,
94284869,22711228,Sitta magna,13,"Pets/display animals, horticulture",,true,,true
94285206,22711231,Sitta formosa,13,"Pets/display animals, horticulture",,true,,true
94316531,22712042,Eurochelidon sirintarae,1,Food - human,,true,,true
94316531,22712042,Eurochelidon sirintarae,13,"Pets/display animals, horticulture",,true,,true
94400931,22714082,Zosterops flavus,13,"Pets/display animals, horticulture",true,,,
94427796,22714802,Acrocephalus aequinoctialis,13,"Pets/display animals, horticulture",true,,,
94496164,22716480,Turdoides hindei,1,Food - human,,true,,true
94544325,22717653,Hedydipna pallidigaster,13,"Pets/display animals, horticulture",true,,,
94594027,22718735,Ploceus bannermani,13,"Pets/display animals, horticulture",true,,,
94599591,22718856,Ploceus burnieri,13,"Pets/display animals, horticulture",true,,,
94603245,22718945,Ploceus golandi,13,"Pets/display animals, horticulture",true,,,
94607791,22719031,Ploceus nicolli,13,"Pets/display animals, horticulture",true,,,
94609192,22719061,Ploceus flavipes,13,"Pets/display animals, horticulture",true,,,
94648517,22719861,Lonchura vana,13,"Pets/display animals, horticulture",true,,,
94658707,22720127,Crithagra flavigula,13,"Pets/display animals, horticulture",true,,,
94686315,22720844,Drepanis coccinea,13,"Pets/display animals, horticulture",true,,,
94686625,22720848,Drepanis pacifica,12,"Handicrafts, jewellery, etc.",,true,,true
94694052,22720996,Emberiza sulphurata,13,"Pets/display animals, horticulture",true,,,
94739386,22721919,Myioborus pariae,13,"Pets/display animals, horticulture",,true,,true
94742211,22721978,Basileuterus griseiceps,13,"Pets/display animals, horticulture",true,,,
94756509,22722239,Poospiza rufosuperciliaris,13,"Pets/display animals, horticulture",true,,,
94786031,22722812,Tangara cabanisi,13,"Pets/display animals, horticulture",true,,,
94786714,22722823,Tangara fastuosa,13,"Pets/display animals, horticulture",true,,,
94819412,22723468,Sporophila nigrorufa,13,"Pets/display animals, horticulture",true,,,
94867311,22724449,Dromaius baudinianus,1,Food - human,,true,,true
94870119,22724513,Ara tricolor,13,"Pets/display animals, horticulture",,true,,true
94870119,22724513,Ara tricolor,1,Food - human,,true,,true
94870482,22724523,Phapitreron brunneiceps,1,Food - human,,true,,true
94878523,22724784,Phibalura boliviana,1,Food - human,,true,,true
94894527,22725512,Ninox leventisi,13,"Pets/display animals, horticulture",true,,,
94915148,22726222,Ramphastos vitellinus,3,Medicine - human & veterinary,,true,,true
94915148,22726222,Ramphastos vitellinus,1,Food - human,,true,,true
94915148,22726222,Ramphastos vitellinus,13,"Pets/display animals, horticulture",,true,,true
94915148,22726222,Ramphastos vitellinus,12,"Handicrafts, jewellery, etc.",,true,,true
94915441,22726233,Ramphastos ariel,13,"Pets/display animals, horticulture",,true,,true
94915441,22726233,Ramphastos ariel,1,Food - human,,true,,true
94915441,22726233,Ramphastos ariel,3,Medicine - human & veterinary,,true,,true
94915441,22726233,Ramphastos ariel,12,"Handicrafts, jewellery, etc.",,true,,true
94915704,22726239,Ramphastos culminatus,13,"Pets/display animals, horticulture",true,,,
94915704,22726239,Ramphastos culminatus,3,Medicine - human & veterinary,,true,,true
94915704,22726239,Ramphastos culminatus,12,"Handicrafts, jewellery, etc.",,true,,true
94915704,22726239,Ramphastos culminatus,1,Food - human,,true,,true
94916466,22726273,Otidiphaps insularis,13,"Pets/display animals, horticulture",true,,,
94917765,22726303,Trichoglossus forsteni,13,"Pets/display animals, horticulture",true,,,
94917765,22726303,Trichoglossus forsteni,1,Food - human,,true,,true
94918294,22726315,Trichoglossus rosenbergii,13,"Pets/display animals, horticulture",,true,,true
94918294,22726315,Trichoglossus rosenbergii,1,Food - human,,true,,true
94925352,22726560,Chrysocolaptes strictus,13,"Pets/display animals, horticulture",true,,,
94926172,22726579,Chrysocolaptes erythrocephalus,13,"Pets/display animals, horticulture",true,,,
94938466,22727019,Buceros hydrocorax,13,"Pets/display animals, horticulture",,true,,true
94938466,22727019,Buceros hydrocorax,1,Food - human,,true,,true
94938466,22727019,Buceros hydrocorax,12,"Handicrafts, jewellery, etc.",,true,,true
94938778,22727029,Buceros mindanensis,12,"Handicrafts, jewellery, etc.",,true,,true
94938778,22727029,Buceros mindanensis,1,Food - human,,true,,true
94938778,22727029,Buceros mindanensis,13,"Pets/display animals, horticulture",,true,,true
94948018,22727395,Arborophila charltonii,13,"Pets/display animals, horticulture",true,,,
94964334,22727878,Prioniturus mindorensis,13,"Pets/display animals, horticulture",true,,,
94964796,22727890,Coracopsis barklyi,13,"Pets/display animals, horticulture",,true,,true
94964796,22727890,Coracopsis barklyi,1,Food - human,,true,,true
94966220,22727941,Actenoides regalis,13,"Pets/display animals, horticulture",true,,,
94968761,22728031,Otidiphaps aruensis,13,"Pets/display animals, horticulture",true,,,
94971638,22728132,Pteroglossus bitorquatus,13,"Pets/display animals, horticulture",true,,,
94973134,22728176,Treron griveaudi,13,"Pets/display animals, horticulture",true,,,
94973134,22728176,Treron griveaudi,1,Food - human,,true,,true
94979400,22728310,Circus maillardi,13,"Pets/display animals, horticulture",true,,,
94979400,22728310,Circus maillardi,1,Food - human,,true,,true
94987694,22728472,Centrocercus minimus,15,Sport hunting/specimen collecting,,true,,true
94987694,22728472,Centrocercus minimus,1,Food - human,,true,,true
94988100,22728485,Chondrohierax wilsonii,13,"Pets/display animals, horticulture",true,,,
94988793,22728514,Megapodius geelvinkianus,1,Food - human,,true,,true
94992893,22728643,Dromaius minor,1,Food - human,,true,,true
94993056,22728658,Alopochen mauritiana,1,Food - human,,true,,true
94993214,22728662,Anas theodori,1,Food - human,,true,,true
94993378,22728666,Anas marecula,1,Food - human,,true,,true
94993541,22728670,Upupa antaios,1,Food - human,,true,,true
94993704,22728673,Cyanoramphus ulietanus,1,Food - human,,true,,true
94993878,22728696,Psittacara labati,1,Food - human,,true,,true
94994181,22728705,Amazona martinicana,13,"Pets/display animals, horticulture",true,,,
94994346,22728709,Chlorostilbon elegans,13,"Pets/display animals, horticulture",true,,,
94994728,22728726,Porphyrio caerulescens,1,Food - human,,true,,true
94995836,22728763,Gallinula nesiotis,1,Food - human,,true,,true
94996050,22728769,Fulica newtonii,1,Food - human,,true,,true
94996659,22728787,Nycticorax megacephalus,1,Food - human,,true,,true
94996980,22728800,Pterodroma rupinarum,1,Food - human,,true,,true
94997902,22728820,Turnagra tanagra,1,Food - human,,true,,true
94998264,22728833,Porphyrio mantelli,1,Food - human,,true,,true
94998578,22728844,Lophopsittacus bensoni,1,Food - human,,true,,true
94998733,22728847,Lophopsittacus mauritianus,1,Food - human,,true,,true
94998888,22728851,Necropsittacus rodricanus,1,Food - human,,true,,true
94999673,22728884,Aphanapteryx bonasia,1,Food - human,,true,,true
94999834,22728889,Erythromachus leguati,1,Food - human,,true,,true
94999996,22728892,Caracara lutosa,13,"Pets/display animals, horticulture",true,,,
95016792,22729471,Capito wallacei,13,"Pets/display animals, horticulture",,true,,true
95017764,22729490,Alopochen kervazoi,1,Food - human,,true,,true
95022776,22729904,Geotrygon caniceps,1,Food - human,,true,,true
95023120,22729909,Geotrygon leucometopia,1,Food - human,,true,,true
95038024,22731855,Threskiornis bernieri,1,Food - human,,true,,true
95038951,22731930,Falco duboisi,13,"Pets/display animals, horticulture",true,,,
95043197,22732147,Amaurornis magnirostris,1,Food - human,,true,,true
95045446,22732267,Chloropsis media,13,"Pets/display animals, horticulture",true,true,,
95049558,22732795,Struthio molybdophanes,1,Food - human,,true,,true
95049558,22732795,Struthio molybdophanes,12,"Handicrafts, jewellery, etc.",,true,,true
95049558,22732795,Struthio molybdophanes,13,"Pets/display animals, horticulture",true,,,
95051375,22732918,Hemiphaga chathamensis,13,"Pets/display animals, horticulture",true,,,
95051375,22732918,Hemiphaga chathamensis,1,Food - human,,true,,true
95071284,22733974,Pyrrhura pfrimeri,13,"Pets/display animals, horticulture",,true,,true
95085919,22734448,Garrulax bicolor,13,"Pets/display animals, horticulture",,true,,true
95096865,22734789,Turnix novaecaledoniae,1,Food - human,,true,,true
95096865,22734789,Turnix novaecaledoniae,13,"Pets/display animals, horticulture",true,,,
95138699,45014473,Goura scheepmakeri,13,"Pets/display animals, horticulture",true,,,
95138699,45014473,Goura scheepmakeri,12,"Handicrafts, jewellery, etc.",,true,,true
95138699,45014473,Goura scheepmakeri,1,Food - human,,true,,true
95141387,45092100,Crax fasciolata,13,"Pets/display animals, horticulture",,true,,true
95141387,45092100,Crax fasciolata,1,Food - human,,true,,true
95149950,45422118,Pyrrhura amazonum,13,"Pets/display animals, horticulture",true,,,
95151054,45422369,Pyrrhura snethlageae,13,"Pets/display animals, horticulture",true,,,
95151315,45422401,Pyrrhura subandina,13,"Pets/display animals, horticulture",,true,,true
95151564,45422600,Pyrrhura caeruleiceps,13,"Pets/display animals, horticulture",true,,,
95151860,45422623,Pyrrhura eisenmanni,13,"Pets/display animals, horticulture",,true,,true
95156820,45449331,Ninox malaitae,13,"Pets/display animals, horticulture",true,,,
95157057,45449334,Ninox roseoaxillaris,13,"Pets/display animals, horticulture",true,,,
95157690,45470698,Psophia dextralis,1,Food - human,,true,,true
95158191,45470705,Psophia viridis,1,Food - human,,true,,true
95165679,61173094,Coeligena consita,13,"Pets/display animals, horticulture",true,,,
95191855,62181308,Pionites leucogaster,13,"Pets/display animals, horticulture",,true,,true
95192351,62181371,Pionites xanthurus,13,"Pets/display animals, horticulture",,true,,true
95192947,62233372,Aratinga solstitialis,13,"Pets/display animals, horticulture",true,,,
