,id,title,categories,date,closed,date_closed,geometries
2272,EONET_61,"Blue Creek Fire, Washington",Wildfires,2015-07-20,True,2015-08-04,"{'type': 'Polygon', 'coordinates': [[[-118.12179565429688, 46.06439304719508], [-118.12179565429688, 46.070487027834055], [-118.11296463012695, 46.070487027834055], [-118.11296463012695, 46.06439304719508], [-118.12179565429688, 46.06439304719508]]]}"
2273,EONET_71,Lake Erie Algal Bloom,Water Color,2015-07-20,True,2015-10-13,"{'type': 'Polygon', 'coordinates': [[[-83.73046875, 41.206916841620696], [-83.73046875, 42.76893812178128], [-81.3525390625, 42.76893812178128], [-81.3525390625, 41.206916841620696], [-83.73046875, 41.206916841620696]]]}"
2274,EONET_93,"Solitude, Utah",Wildfires,2015-07-19,True,2015-09-14,"{'type': 'Point', 'coordinates': [-112.16333333333, 38.886388888889]}"
2275,EONET_81,"Cabin Fire, California",Wildfires,2015-07-19,True,2015-09-14,"{'type': 'Point', 'coordinates': [-118.54722222222, 36.245555555556]}"
2276,EONET_248,"North Fire, California",Wildfires,2015-07-17,True,2015-07-27,"{'type': 'Point', 'coordinates': [-117.47777777778, 34.339444444444]}"
2277,EONET_80,"Bald Knob, North Carolina",Wildfires,2015-07-17,True,2015-08-17,"{'type': 'Point', 'coordinates': [-81.990277777778, 35.786388888889]}"
2278,EONET_2422,"Gamalama Volcano, Indonesia",Volcanoes,2015-07-16,True,2015-09-08,"{'type': 'Point', 'coordinates': [127.33, 0.8]}"
2279,EONET_95,"High Meadow Fire, Arizona",Wildfires,2015-07-14,True,2015-08-26,"{'type': 'Point', 'coordinates': [-113.18666666667, 36.376388888889]}"
2280,EONET_276,Tropical Storm Claudette,Severe Storms,2015-07-13,True,2016-02-03,"{'type': 'Point', 'coordinates': [-68.1, 37.4]}"
2281,EONET_292,Typhoon Halola,Severe Storms,2015-07-13,True,2016-02-03,"{'type': 'Point', 'coordinates': [179.5, 13.1]}"
2282,EONET_281,Tropical Storm Enrique,Severe Storms,2015-07-12,True,2016-02-03,"{'type': 'Point', 'coordinates': [-124.9, 13.5]}"
2283,EONET_282,Hurricane Dolores,Severe Storms,2015-07-11,True,2016-02-03,"{'type': 'Point', 'coordinates': [-97.9, 12.4]}"
2284,EONET_60,"Bales Creek Fire, Montana",Wildfires,2015-07-11,True,2015-07-18,"{'type': 'Polygon', 'coordinates': [[[-106.1480712890625, 44.975824664219026], [-106.1480712890625, 45.050963337801306], [-106.00860595703125, 45.050963337801306], [-106.00860595703125, 44.975824664219026], [-106.1480712890625, 44.975824664219026]]]}"
2285,EONET_65,"Fires on Melville Island, Australia",Wildfires,2015-07-11,True,2015-08-21,"{'type': 'Polygon', 'coordinates': [[[129.99755859375, -12.013331359191433], [129.99755859375, -11.159883137235186], [131.5625, -11.159883137235186], [131.5625, -12.013331359191433], [129.99755859375, -12.013331359191433]]]}"
2286,EONET_284,Tropical Storm Halola,Severe Storms,2015-07-09,True,2016-02-03,"{'type': 'Point', 'coordinates': [-170.7, 11.4]}"
2287,EONET_283,Tropical Storm Iune,Severe Storms,2015-07-09,True,2016-02-03,"{'type': 'Point', 'coordinates': [-154.5, 10.9]}"
2288,EONET_58,"Last Dance Fire, Florida",Wildfires,2015-07-09,True,2015-07-23,"{'type': 'Polygon', 'coordinates': [[[-80.45516967773443, 26.528765898358106], [-80.45516967773443, 26.55075235867705], [-80.43174743652344, 26.55075235867705], [-80.43174743652344, 26.528765898358106], [-80.45516967773443, 26.528765898358106]]]}"
2289,EONET_285,Tropical Storm Ela,Severe Storms,2015-07-07,True,2016-02-03,"{'type': 'Point', 'coordinates': [-141.2, 17.3]}"
2290,EONET_141,"Burnt Complex, Arizona",Wildfires,2015-07-05,True,2015-08-19,"{'type': 'Point', 'coordinates': [-112.35138888889, 36.496666666667]}"
2291,EONET_48,"Cape Horn Fire, Idaho",Wildfires,2015-07-05,True,2015-07-29,"{'type': 'Polygon', 'coordinates': [[[-116.53396606445312, 47.98697946333924], [-116.53396606445312, 48.02088675453045], [-116.496353149414, 48.02088675453045], [-116.496353149414, 47.98697946333924], [-116.53396606445312, 47.98697946333924]]]}"
2292,EONET_293,Super Typhoon Nangka,Severe Storms,2015-07-03,True,2016-02-03,"{'type': 'Point', 'coordinates': [171.8, 9.2]}"
2293,EONET_47,"231 Complex Fire, Washington",Wildfires,2015-07-03,True,2015-07-12,"{'type': 'Polygon', 'coordinates': [[[-117.80426025390625, 47.872879879774864], [-117.80426025390625, 47.992863703760534], [-117.6519775390625, 47.992863703760534], [-117.6519775390625, 47.872879879774864], [-117.80426025390625, 47.872879879774864]]]}"
2294,EONET_49,"Alex Camp Road Fire, Montana",Wildfires,2015-07-02,True,2015-07-10,"{'type': 'Polygon', 'coordinates': [[[-108.11431884765625, 47.44229879706998], [-108.11431884765625, 47.46820804882292], [-108.06503295898443, 47.46820804882292], [-108.06503295898443, 47.44229879706998], [-108.11431884765625, 47.44229879706998]]]}"
2295,EONET_294,Typhoon Linfa,Severe Storms,2015-07-02,True,2016-02-03,"{'type': 'Point', 'coordinates': [129.7, 13.9]}"
2296,EONET_91,"Springs Fire, Arizona",Wildfires,2015-07-02,True,2015-08-21,"{'type': 'Point', 'coordinates': [-112.15361111111, 35.110555555556]}"
2297,EONET_46,"Twenty-One Mile Grade Fire, Washington",Wildfires,2015-07-02,True,2015-07-09,"{'type': 'Polygon', 'coordinates': [[[-118.75457763671875, 48.39027467063767], [-118.75457763671875, 48.43485095356679], [-118.70941162109398, 48.43485095356679], [-118.70941162109398, 48.39027467063767], [-118.75457763671875, 48.39027467063767]]]}"
2298,EONET_45,"Newby Lake Fire, Washington",Wildfires,2015-07-02,True,2015-07-23,"{'type': 'Polygon', 'coordinates': [[[-119.94247436523438, 48.989498683553904], [-119.94247436523438, 49.00652952602081], [-119.91035461425793, 49.00652952602081], [-119.91035461425793, 48.989498683553904], [-119.94247436523438, 48.989498683553904]]]}"
2299,EONET_307,Tropical Storm Raquel,Severe Storms,2015-06-30,True,2016-02-03,"{'type': 'Point', 'coordinates': [159.3, -5.6]}"
2300,EONET_295,Typhoon Chan Hom,Severe Storms,2015-06-30,True,2016-02-03,"{'type': 'Point', 'coordinates': [160.3, 9.6]}"
2301,EONET_56,"Fuego Volcano, Guatemala",Volcanoes,2015-06-30,True,2016-12-27,"{'type': 'Polygon', 'coordinates': [[[-90.91110229492188, 14.442392240227267], [-90.91110229492188, 14.501434647062004], [-90.84945678710938, 14.501434647062004], [-90.84945678710938, 14.442392240227267], [-90.91110229492188, 14.442392240227267]]]}"
2302,EONET_75,"Wolverine Fire, Washington",Wildfires,2015-06-29,True,2015-09-20,"{'type': 'Point', 'coordinates': [-120.66388888889, 48.226111111111]}"
2303,EONET_43,"Corner Creek Fire, Oregon",Wildfires,2015-06-29,True,2015-07-20,"{'type': 'Polygon', 'coordinates': [[[-119.61425781250006, 44.30301522513692], [-119.61425781250006, 44.34074496763789], [-119.56634521484398, 44.34074496763789], [-119.56634521484398, 44.30301522513692], [-119.61425781250006, 44.30301522513692]]]}"
2304,EONET_52,"Venezuela Floods, July 2015",Floods,2015-06-29,True,2015-07-19,"{'type': 'Polygon', 'coordinates': [[[-73.33984375, 7.085627999268276], [-73.33984375, 11.128820816836514], [-70.33935546875, 11.128820816836514], [-70.33935546875, 7.085627999268276], [-73.33984375, 7.085627999268276]]]}"
2305,EONET_41,"Sleepy Hollow Fire, Washington",Wildfires,2015-06-28,True,2015-07-06,"{'type': 'Polygon', 'coordinates': [[[-120.43685913085949, 47.467370451243696], [-120.43685913085949, 47.4969788228537], [-120.3803634643557, 47.4969788228537], [-120.3803634643557, 47.467370451243696], [-120.43685913085949, 47.467370451243696]]]}"
2306,EONET_38,Dust storm over Libya and Egypt,Dust and Haze,2015-06-27,True,2015-06-28,"{'type': 'Polygon', 'coordinates': [[[16.30859375, 22.59981039954622], [16.30859375, 33.57252400730273], [34.4921875, 33.57252400730273], [34.4921875, 22.59981039954622], [16.30859375, 22.59981039954622]]]}"
2307,EONET_40,Wildfires in Alberta and Saskatchewan,Wildfires,2015-06-27,True,2015-07-11,"{'type': 'Polygon', 'coordinates': [[[-115.17578125, 55.97748575251253], [-115.17578125, 59.797319128481185], [-105.47363281250006, 59.797319128481185], [-105.47363281250006, 55.97748575251253], [-115.17578125, 55.97748575251253]]]}"
2308,EONET_44,"Hansen Fire, Florida",Wildfires,2015-06-26,True,2015-07-09,"{'type': 'Polygon', 'coordinates': [[[-81.0000610351562, 25.987426581073052], [-81.0000610351562, 26.08540281072048], [-80.90682983398438, 26.08540281072048], [-80.90682983398438, 25.987426581073052], [-81.0000610351562, 25.987426581073052]]]}"
2309,EONET_42,"Bangladesh: Floods and Landslides, Summer 2015",Floods,2015-06-24,True,2015-08-10,"{'type': 'Polygon', 'coordinates': [[[91.2353515625, 20.782820620659265], [91.2353515625, 23.819522533901992], [92.87353515625, 23.819522533901992], [92.87353515625, 20.782820620659265], [91.2353515625, 20.782820620659265]]]}"
2310,EONET_51,"Costa Rica Flooding, June 2015",Floods,2015-06-24,True,2015-07-19,"{'type': 'Polygon', 'coordinates': [[[-83.853759765625, 10.029438007046675], [-83.853759765625, 10.90235891696349], [-83.09448242187511, 10.90235891696349], [-83.09448242187511, 10.029438007046675], [-83.853759765625, 10.029438007046675]]]}"
2311,EONET_32,"Aggie Creek Fire, Alaska",Wildfires,2015-06-22,True,2015-08-19,"{'type': 'Polygon', 'coordinates': [[[-148.3135986328125, 65.1930283848678], [-148.3135986328125, 65.25311105873865], [-148.050537109375, 65.25311105873865], [-148.050537109375, 65.1930283848678], [-148.3135986328125, 65.1930283848678]]]}"
2312,EONET_96,"Tetlin Hills Fire, Alaska",Wildfires,2015-06-20,True,2015-08-19,"{'type': 'Point', 'coordinates': [-142.95888888889, 63.186388888889]}"
2313,EONET_296,Tropical Storm Kujira,Severe Storms,2015-06-20,True,2016-02-03,"{'type': 'Point', 'coordinates': [111.3, 15.3]}"
2314,EONET_31,"Rex Complex Fires, Alaska",Wildfires,2015-06-20,True,2015-07-28,"{'type': 'Polygon', 'coordinates': [[[-149.4091796875, 64.14224385522003], [-149.4091796875, 64.32634652465822], [-148.99047851562483, 64.32634652465822], [-148.99047851562483, 64.14224385522003], [-149.4091796875, 64.14224385522003]]]}"
2315,EONET_33,"Tozitna Fire, Alaska",Wildfires,2015-06-20,True,2015-07-13,"{'type': 'Polygon', 'coordinates': [[[-152.5787353515625, 65.01928956761577], [-152.5787353515625, 65.4669303327839], [-151.28662109374977, 65.4669303327839], [-151.28662109374977, 65.01928956761577], [-152.5787353515625, 65.01928956761577]]]}"
2316,EONET_34,"Anaconda Creek Fire, Alaska",Wildfires,2015-06-20,True,2015-07-08,"{'type': 'Polygon', 'coordinates': [[[-146.8218994140625, 64.96675166940913], [-146.8218994140625, 65.01836291789466], [-146.70326232910156, 65.01836291789466], [-146.70326232910156, 64.96675166940913], [-146.8218994140625, 64.96675166940913]]]}"
2317,EONET_37,"Blair Fire, Alaska",Wildfires,2015-06-20,True,2015-07-18,"{'type': 'Polygon', 'coordinates': [[[-147.288818359375, 64.2092447191892], [-147.288818359375, 64.34537901868568], [-146.93878173828102, 64.34537901868568], [-146.93878173828102, 64.2092447191892], [-147.288818359375, 64.2092447191892]]]}"
2318,EONET_59,"Queen Charlotte Sound, Canada, Phytoplankton Bloom",Water Color,2015-06-20,True,2015-07-29,"{'type': 'Polygon', 'coordinates': [[[-131.630859375, 49.84803367107379], [-131.630859375, 52.42063462717089], [-127.2314453125, 52.42063462717089], [-127.2314453125, 49.84803367107379], [-131.630859375, 49.84803367107379]]]}"
2319,EONET_50,"Tok Area Fires, Alaska",Wildfires,2015-06-20,True,2015-08-19,"{'type': 'Polygon', 'coordinates': [[[-142.861328125, 62.8731840092702], [-142.861328125, 63.35163722801563], [-141.6653442382813, 63.35163722801563], [-141.6653442382813, 62.8731840092702], [-142.861328125, 62.8731840092702]]]}"
2320,EONET_54,"Tanana Area Fires, Alaska",Wildfires,2015-06-19,True,2015-08-12,"{'type': 'Polygon', 'coordinates': [[[-152.5100708007813, 64.87390554866823], [-152.5100708007813, 65.35492897244566], [-151.75628662109352, 65.35492897244566], [-151.75628662109352, 64.87390554866823], [-152.5100708007813, 64.87390554866823]]]}"
2321,EONET_29,"Washington Fire, California",Wildfires,2015-06-19,True,2015-07-07,"{'type': 'Polygon', 'coordinates': [[[-119.77218627929688, 38.57801604576036], [-119.77218627929688, 38.60420911755454], [-119.72221374511713, 38.60420911755454], [-119.72221374511713, 38.57801604576036], [-119.77218627929688, 38.57801604576036]]]}"
2322,EONET_53,"Hay Slough Fire, Alaska",Wildfires,2015-06-19,True,2015-07-28,"{'type': 'Polygon', 'coordinates': [[[-151.78222656250006, 65.05638113512845], [-151.78222656250006, 65.19870413318122], [-151.44042968750023, 65.19870413318122], [-151.44042968750023, 65.05638113512845], [-151.78222656250006, 65.05638113512845]]]}"
2323,EONET_25,"Lake Fire, California",Wildfires,2015-06-17,True,2015-07-09,"{'type': 'Polygon', 'coordinates': [[[-116.89505577087402, 34.159529979074634], [-116.89505577087402, 34.164816469429816], [-116.88851356506348, 34.164816469429816], [-116.88851356506348, 34.159529979074634], [-116.89505577087402, 34.159529979074634]]]}"
2324,EONET_24,"Kearney River Fire, Arizona",Wildfires,2015-06-17,True,2015-06-27,"{'type': 'Polygon', 'coordinates': [[[-110.92613220214844, 33.04182278536318], [-110.92613220214844, 33.06012742481834], [-110.90499877929688, 33.06012742481834], [-110.90499877929688, 33.04182278536318], [-110.92613220214844, 33.04182278536318]]]}"
2325,EONET_277,Tropical Storm Bill,Severe Storms,2015-06-16,True,2016-02-03,"{'type': 'Point', 'coordinates': [-94.2, 27.1]}"
2326,EONET_39,"Fires in Eastern Russia, Summer 2015",Wildfires,2015-06-16,True,2015-09-07,"{'type': 'Polygon', 'coordinates': [[[93.212890625, 49.586498691055894], [93.212890625, 63.15137895965993], [139.2138671875, 63.15137895965993], [139.2138671875, 49.586498691055894], [93.212890625, 49.586498691055894]]]}"
2327,EONET_28,"Healy Lake and Michigan Creek Fires, Alaska",Wildfires,2015-06-16,True,2015-08-01,"{'type': 'Polygon', 'coordinates': [[[-144.9267578125, 63.887127257205535], [-144.9267578125, 64.17600515376682], [-144.43939208984375, 64.17600515376682], [-144.43939208984375, 63.887127257205535], [-144.9267578125, 63.887127257205535]]]}"
2328,EONET_26,Tropical Storm Bill,Severe Storms,2015-06-16,True,2015-06-19,"{'type': 'Point', 'coordinates': [-94.2, 27.1]}"
2329,EONET_35,"Moore Fire, New Mexico",Wildfires,2015-06-16,True,2015-06-28,"{'type': 'Polygon', 'coordinates': [[[-108.1719970703125, 33.12926994570563], [-108.1719970703125, 33.269925502915946], [-108.01422119140625, 33.269925502915946], [-108.01422119140625, 33.12926994570563], [-108.1719970703125, 33.12926994570563]]]}"
2330,EONET_27,"Card Street Fire, Alaska",Wildfires,2015-06-15,True,2015-07-10,"{'type': 'Polygon', 'coordinates': [[[-150.69320678710943, 60.45437295475556], [-150.69320678710943, 60.50336620972415], [-150.54916381835938, 60.50336620972415], [-150.54916381835938, 60.45437295475556], [-150.69320678710943, 60.45437295475556]]]}"
2331,EONET_36,"Red Canyon Fire, New Mexico",Wildfires,2015-06-15,True,2015-07-08,"{'type': 'Polygon', 'coordinates': [[[-107.49908447265625, 33.72639430097322], [-107.49908447265625, 33.80562642253118], [-107.41958618164062, 33.80562642253118], [-107.41958618164062, 33.72639430097322], [-107.49908447265625, 33.72639430097322]]]}"
2332,EONET_23,"Sockeye Fire, Alaska",Wildfires,2015-06-14,True,2015-06-28,"{'type': 'Polygon', 'coordinates': [[[-150.16860961914062, 61.7359472951922], [-150.16860961914062, 61.84396915165064], [-150.030746459961, 61.84396915165064], [-150.030746459961, 61.7359472951922], [-150.16860961914062, 61.7359472951922]]]}"
2333,EONET_22,"Buckskin Fire, Oregon",Wildfires,2015-06-11,True,2015-06-30,"{'type': 'Polygon', 'coordinates': [[[-123.88931274414062, 42.03480920752599], [-123.88931274414062, 42.1147288373417], [-123.8043212890625, 42.1147288373417], [-123.8043212890625, 42.03480920752599], [-123.88931274414062, 42.03480920752599]]]}"
2334,EONET_286,Hurricane Carlos,Severe Storms,2015-06-10,True,2016-02-03,"{'type': 'Point', 'coordinates': [-98.4, 12.1]}"
2335,EONET_20,"Saddle Fire, California",Wildfires,2015-06-09,True,2015-06-24,"{'type': 'Polygon', 'coordinates': [[[-123.5415267944336, 40.69045172249166], [-123.5415267944336, 40.700892154501524], [-123.5272598266601, 40.700892154501524], [-123.5272598266601, 40.69045172249166], [-123.5415267944336, 40.69045172249166]]]}"
2336,EONET_19,"Chisana River 2 Fire, Alaska",Wildfires,2015-06-09,True,2015-07-09,"{'type': 'Polygon', 'coordinates': [[[-141.76681518554693, 62.41187284042703], [-141.76681518554693, 62.506740218044314], [-141.541748046875, 62.506740218044314], [-141.541748046875, 62.41187284042703], [-141.76681518554693, 62.41187284042703]]]}"
2337,EONET_332,Tropical Storm Ashobaa,Severe Storms,2015-06-07,True,2016-02-03,"{'type': 'Point', 'coordinates': [68.5, 15.5]}"
2338,EONET_2430,"San Cristobal Volcano, Nicaragua",Volcanoes,2015-06-06,True,2015-06-12,"{'type': 'Point', 'coordinates': [-87.004, 12.702]}"
2339,EONET_17,Ghana: Floods - June 2015,Floods,2015-06-04,True,2015-06-12,"{'type': 'Polygon', 'coordinates': [[[-2.7197265625, 4.867667498715619], [-2.7197265625, 7.290550634388504], [0.72021484375, 7.290550634388504], [0.72021484375, 4.867667498715619], [-2.7197265625, 4.867667498715619]]]}"
2340,EONET_6,Guadalupe Fire,Wildfires,2015-06-02,True,2015-06-09,"{'type': 'Polygon', 'coordinates': [[[-109.04777526855457, 31.451920113201094], [-109.04777526855457, 31.478153713159465], [-109.00169372558594, 31.478153713159465], [-109.00169372558594, 31.451920113201094], [-109.04777526855457, 31.451920113201094]]]}"
2341,EONET_11,"Fires in Northern Territory, Australia",Wildfires,2015-06-02,True,2015-06-08,"{'type': 'Polygon', 'coordinates': [[[128.96484375, -14.802302314748188], [128.96484375, -10.025997519517665], [137.36328125, -10.025997519517665], [137.36328125, -14.802302314748188], [128.96484375, -14.802302314748188]]]}"
2342,EONET_12,"Fires in Shoalwater, Queensland, Australia",Wildfires,2015-06-02,True,2015-06-08,"{'type': 'Polygon', 'coordinates': [[[149.827880859375, -22.771940354393376], [149.827880859375, -22.017231261741493], [151.00830078125, -22.017231261741493], [151.00830078125, -22.771940354393376], [149.827880859375, -22.771940354393376]]]}"
2343,EONET_30,Santa Barbara Channel Bloom,Water Color,2015-06-01,True,2015-06-19,"{'type': 'Polygon', 'coordinates': [[[-120.4052734375, 33.97616327652347], [-120.4052734375, 34.47395924839458], [-119.2230224609375, 34.47395924839458], [-119.2230224609375, 33.97616327652347], [-120.4052734375, 33.97616327652347]]]}"
2344,EONET_287,Hurricane Blanca,Severe Storms,2015-05-31,True,2016-02-03,"{'type': 'Point', 'coordinates': [-102.6, 12.1]}"
2345,EONET_21,"Democratic Republic of the Congo Fires, June 2015",Wildfires,2015-05-31,True,2015-06-13,"{'type': 'Polygon', 'coordinates': [[[22.109375, -14.640992214408566], [22.109375, -6.627503531424016], [31.0205078125, -6.627503531424016], [31.0205078125, -14.640992214408566], [22.109375, -14.640992214408566]]]}"
2346,EONET_2427,"Kuchinoerabujima Volcano, Japan",Volcanoes,2015-05-29,True,2015-05-29,"{'type': 'Point', 'coordinates': [130.217, 30.443]}"
2347,EONET_288,Hurricane Andres,Severe Storms,2015-05-28,True,2016-02-03,"{'type': 'Point', 'coordinates': [-109.9, 10.8]}"
2348,EONET_10,Fires in Northern Canada,Wildfires,2015-05-28,True,2015-07-16,"{'type': 'Polygon', 'coordinates': [[[-127.5, 57.876420573187154], [-127.5, 63.67900449279358], [-111.80664062499994, 63.67900449279358], [-111.80664062499994, 57.876420573187154], [-127.5, 57.876420573187154]]]}"
2349,EONET_14,NE U.S. Atlantic Phytoplankton Bloom,Water Color,2015-05-25,True,2015-09-10,"{'type': 'Polygon', 'coordinates': [[[-75.23803710937494, 38.82617451259085], [-75.23803710937494, 40.51979720380876], [-73.15673828125, 40.51979720380876], [-73.15673828125, 38.82617451259085], [-75.23803710937494, 38.82617451259085]]]}"
2350,EONET_5,Wolf Volcano,Volcanoes,2015-05-24,True,2015-06-02,"{'type': 'Polygon', 'coordinates': [[[-91.3934326171875, -0.05307846058326546], [-91.3934326171875, 0.10127366828906795], [-91.26770019531256, 0.10127366828906795], [-91.26770019531256, -0.05307846058326546], [-91.3934326171875, -0.05307846058326546]]]}"
2351,EONET_15,Sea of Marmara Phytoplankton Bloom,Water Color,2015-05-22,True,2015-06-08,"{'type': 'Polygon', 'coordinates': [[[26.572265625, 40.12360770080628], [26.572265625, 41.27547942309457], [29.49951171875, 41.27547942309457], [29.49951171875, 40.12360770080628], [26.572265625, 40.12360770080628]]]}"
2352,EONET_4,Oak Tree Fire,Wildfires,2015-05-20,True,2015-05-23,"{'type': 'Point', 'coordinates': [-110.70819854736328, 31.808727969741742]}"
2353,EONET_16,"Alaska Heat Wave, May 2015",Temperature Extremes,2015-05-17,True,2015-05-31,"{'type': 'Polygon', 'coordinates': [[[-156.328125, 55.760619913833224], [-156.328125, 72.2178005359489], [-110.3125, 72.2178005359489], [-110.3125, 55.760619913833224], [-156.328125, 55.760619913833224]]]}"
2354,EONET_87,"Paradise Fire, Washington",Wildfires,2015-05-15,True,2015-09-03,"{'type': 'Point', 'coordinates': [-123.80055555556, 47.703611111111]}"
2355,EONET_2,"Texas Flooding, May 2015",Floods,2015-05-13,True,2015-05-31,"{'type': 'Polygon', 'coordinates': [[[-102.36328125, 27.969357488157783], [-102.36328125, 35.449198558420946], [-89.921875, 35.449198558420946], [-89.921875, 27.969357488157783], [-102.36328125, 27.969357488157783]]]}"
2356,EONET_8,Tajikistan: Floods and Mudslides,Floods,2015-05-11,True,2015-05-22,"{'type': 'Polygon', 'coordinates': [[[67.63916015625, 36.89208686626949], [67.63916015625, 38.33060991012091], [70.3466796875, 38.33060991012091], [70.3466796875, 36.89208686626949], [67.63916015625, 36.89208686626949]]]}"
2357,EONET_2433,"Telica Volcano, Nicaragua",Volcanoes,2015-05-11,True,2015-06-06,"{'type': 'Point', 'coordinates': [-86.845, 12.602]}"
2358,EONET_278,Tropical Storm Ana,Severe Storms,2015-05-08,True,2016-02-03,"{'type': 'Point', 'coordinates': [-77.6, 31.5]}"
2359,EONET_3,Mud Lake Complex Fire,Wildfires,2015-05-08,True,2015-06-11,"{'type': 'Polygon', 'coordinates': [[[-81.16790771484375, 25.96218030801014], [-81.16790771484375, 26.264780095453933], [-80.9954833984375, 26.264780095453933], [-80.9954833984375, 25.96218030801014], [-81.16790771484375, 25.96218030801014]]]}"
2360,EONET_297,Super Typhoon Dolphin,Severe Storms,2015-05-06,True,2016-02-03,"{'type': 'Point', 'coordinates': [159.3, 4.8]}"
2361,EONET_298,Super Typhoon Noul,Severe Storms,2015-05-03,True,2016-02-03,"{'type': 'Point', 'coordinates': [140.9, 8.1]}"
2362,EONET_2418,"Bulusan Volcano, Philippines",Volcanoes,2015-05-01,True,2015-07-17,"{'type': 'Point', 'coordinates': [124.05, 12.77]}"
2363,EONET_13,North Sea Phytoplankton Bloom,Water Color,2015-05-01,True,2015-08-19,"{'type': 'Polygon', 'coordinates': [[[-1.97021484375, 51.27166698535326], [-1.97021484375, 57.91903848898713], [9.7900390625, 57.91903848898713], [9.7900390625, 51.27166698535326], [-1.97021484375, 51.27166698535326]]]}"
2364,EONET_316,Cyclone Quang,Severe Storms,2015-04-28,True,2016-02-03,"{'type': 'Point', 'coordinates': [110.0, -14.7]}"
2365,EONET_2633,"Nevado del Ruiz Volcano, Colombia",Volcanoes,2015-04-22,True,2017-05-29,"{'type': 'Point', 'coordinates': [-75.324, 4.892]}"
2366,EONET_18,"Calbuco Volcano, Chile",Volcanoes,2015-04-22,True,2015-05-26,"{'type': 'Polygon', 'coordinates': [[[-72.8125, -41.4624898319733], [-72.8125, -41.229074122819455], [-72.437744140625, -41.229074122819455], [-72.437744140625, -41.4624898319733], [-72.8125, -41.4624898319733]]]}"
2367,EONET_308,Tropical Storm Solo,Severe Storms,2015-04-10,True,2016-02-03,"{'type': 'Point', 'coordinates': [160.5, -14.0]}"
2368,EONET_317,Cyclone Joalane,Severe Storms,2015-04-06,True,2016-02-03,"{'type': 'Point', 'coordinates': [63.0, -14.7]}"
2369,EONET_2434,"Tungurahua Volcano, Ecuador",Volcanoes,2015-04-06,True,2016-03-15,"{'type': 'Point', 'coordinates': [-78.442, -1.467]}"
2370,EONET_318,Cyclone Ikola,Severe Storms,2015-04-05,True,2016-02-03,"{'type': 'Point', 'coordinates': [87.8, -12.7]}"
2371,EONET_299,Tropical Storm Haishen,Severe Storms,2015-04-03,True,2016-02-03,"{'type': 'Point', 'coordinates': [156.6, 8.0]}"
2372,EONET_7,Rwanda: Floods and Landslides,Floods,2015-04-03,True,2015-04-19,"{'type': 'Polygon', 'coordinates': [[[29.0826416015625, -2.373261352203938], [29.0826416015625, -2.106503512855471], [29.334716796875, -2.106503512855471], [29.334716796875, -2.373261352203938], [29.0826416015625, -2.373261352203938]]]}"
2373,EONET_319,Tropical Storm Hellen,Severe Storms,2015-04-01,True,2016-02-03,"{'type': 'Point', 'coordinates': [46.1, -17.0]}"
2374,EONET_300,Super Typhoon Maysak,Severe Storms,2015-03-27,True,2016-02-03,"{'type': 'Point', 'coordinates': [158.0, 6.8]}"
2375,EONET_9,"Colombia: Floods and Landslides, Spring 2015",Floods,2015-03-23,True,2015-05-25,"{'type': 'Polygon', 'coordinates': [[[-80.21484374999994, -1.2587267170218541], [-80.21484374999994, 10.603576135312025], [-71.2890625, 10.603576135312025], [-71.2890625, -1.2587267170218541], [-80.21484374999994, -1.2587267170218541]]]}"
2376,EONET_320,Cyclone Nathan,Severe Storms,2015-03-22,True,2016-02-03,"{'type': 'Point', 'coordinates': [134.9, -11.5]}"
2377,EONET_309,Tropical Storm Reuben,Severe Storms,2015-03-21,True,2016-02-03,"{'type': 'Point', 'coordinates': [-177.2, -21.2]}"
2378,EONET_2437,"Ubinas Volcano, Peru",Volcanoes,2015-03-17,True,2016-01-15,"{'type': 'Point', 'coordinates': [-70.903, -16.355]}"
2379,EONET_301,Tropical Storm Bavi,Severe Storms,2015-03-11,True,2016-02-03,"{'type': 'Point', 'coordinates': [168.1, 7.2]}"
2380,EONET_321,Cyclone Olwyn,Severe Storms,2015-03-11,True,2016-02-03,"{'type': 'Point', 'coordinates': [116.6, -16.3]}"
2381,EONET_310,Cyclone Nathan,Severe Storms,2015-03-10,True,2016-02-03,"{'type': 'Point', 'coordinates': [147.5, -13.6]}"
2382,EONET_311,Cyclone Pam,Severe Storms,2015-03-09,True,2016-02-03,"{'type': 'Point', 'coordinates': [169.8, -8.5]}"
2383,EONET_322,Tropical Storm Haliba,Severe Storms,2015-03-08,True,2016-02-03,"{'type': 'Point', 'coordinates': [52.6, -20.4]}"
2384,EONET_2436,"Turrialba Volcano, Costa Rica",Volcanoes,2015-03-08,True,2015-05-18,"{'type': 'Point', 'coordinates': [-83.767, 10.025]}"
2385,EONET_323,Tropical Storm Fifteen,Severe Storms,2015-03-05,True,2016-02-03,"{'type': 'Point', 'coordinates': [42.1, -15.9]}"
2386,EONET_63,"Pakistan Floods, Spring/Summer 2015",Floods,2015-03-03,True,2015-08-26,"{'type': 'Polygon', 'coordinates': [[[65.947265625, 26.248281812543624], [65.947265625, 35.770745331336784], [76.3671875, 35.770745331336784], [76.3671875, 26.248281812543624], [65.947265625, 26.248281812543624]]]}"
